time,altitude,velocity,accel_bias,alt (bmp),vert_accel
231.7201,702.6901,0.0084,-0.0773,702.7710,-0.0714
231.7402,702.6907,0.0087,-0.0773,702.7710,-0.0687
231.7603,702.6913,0.0089,-0.0773,702.7710,-0.0660
231.7804,702.6918,0.0091,-0.0773,702.7710,-0.0731
231.8005,702.6924,0.0091,-0.0773,702.7710,-0.0813
231.8207,702.6930,0.0092,-0.0773,702.7863,-0.0769
231.8408,702.6937,0.0092,-0.0773,702.7863,-0.0790
231.8609,702.6943,0.0093,-0.0773,702.7863,-0.0809
231.8810,702.6950,0.0093,-0.0773,702.7863,-0.0726
231.9011,702.6956,0.0095,-0.0773,702.7863,-0.0721
231.9212,702.6962,0.0096,-0.0773,702.7863,-0.0736
231.9414,702.6969,0.0098,-0.0773,702.7863,-0.0737
231.9615,702.6975,0.0100,-0.0773,702.7863,-0.0689
231.9816,702.6982,0.0101,-0.0773,702.7863,-0.0712
232.0018,702.6988,0.0104,-0.0773,702.7863,-0.0647
232.0219,702.6995,0.0106,-0.0773,702.7863,-0.0722
232.0420,702.7001,0.0107,-0.0773,702.7863,-0.0784
232.0621,702.7007,0.0106,-0.0773,702.8016,-0.0816
232.0822,702.7015,0.0106,-0.0773,702.8016,-0.0807
232.1024,702.7022,0.0107,-0.0773,702.8016,-0.0764
232.1225,702.7029,0.0107,-0.0773,702.8166,-0.0775
232.1426,702.7037,0.0108,-0.0773,702.8166,-0.0762
232.1627,702.7045,0.0109,-0.0773,702.8323,-0.0780
232.1828,702.7053,0.0109,-0.0774,702.8323,-0.0771
232.2029,702.7062,0.0110,-0.0774,702.8323,-0.0789
232.2230,702.7073,0.0111,-0.0774,702.8323,-0.0767
232.2431,702.7081,0.0112,-0.0774,702.8323,-0.0749
232.2633,702.7090,0.0114,-0.0774,702.8472,-0.0711
232.2834,702.7099,0.0116,-0.0774,702.8472,-0.0756
232.3035,702.7108,0.0117,-0.0774,702.8472,-0.0707
232.3236,702.7115,0.0120,-0.0774,702.7828,-0.0663
232.3437,702.7121,0.0122,-0.0774,702.7828,-0.0677
232.3638,702.7127,0.0124,-0.0774,702.7828,-0.0730
232.3839,702.7133,0.0124,-0.0774,702.7828,-0.0786
232.4040,702.7139,0.0124,-0.0774,702.7828,-0.0806
232.4242,702.7144,0.0124,-0.0774,702.7679,-0.0779
232.4443,702.7149,0.0124,-0.0774,702.7679,-0.0818
232.4644,702.7154,0.0124,-0.0774,702.7679,-0.0814
232.4856,702.7158,0.0124,-0.0774,702.7679,-0.0756
232.5058,702.7163,0.0124,-0.0774,702.7679,-0.0792
232.5259,702.7168,0.0124,-0.0774,702.7828,-0.0852
232.5460,702.7174,0.0124,-0.0774,702.7828,-0.0798
232.5661,702.7180,0.0122,-0.0774,702.7828,-0.0894
232.5863,702.7185,0.0121,-0.0774,702.7828,-0.0895
232.6064,702.7191,0.0119,-0.0774,702.7828,-0.0851
232.6265,702.7197,0.0118,-0.0774,702.7985,-0.0829
232.6467,702.7203,0.0118,-0.0774,702.7985,-0.0790
232.6668,702.7209,0.0118,-0.0774,702.8135,-0.0794
232.6869,702.7216,0.0120,-0.0774,702.8135,-0.0740
232.7070,702.7223,0.0121,-0.0774,702.8135,-0.0721
232.7271,702.7230,0.0124,-0.0774,702.8135,-0.0671
232.7472,702.7237,0.0126,-0.0774,702.8135,-0.0660
232.7673,702.7244,0.0128,-0.0775,702.7985,-0.0738
232.7874,702.7251,0.0129,-0.0775,702.7985,-0.0735
232.8076,702.7257,0.0130,-0.0775,702.7985,-0.0750
232.8277,702.7263,0.0131,-0.0775,702.7985,-0.0796
232.8478,702.7271,0.0132,-0.0775,702.7985,-0.0811
232.8679,702.7277,0.0132,-0.0775,702.7828,-0.0790
232.8880,702.7282,0.0132,-0.0775,702.7828,-0.0738
232.9081,702.7288,0.0133,-0.0775,702.7828,-0.0741
232.9282,702.7293,0.0135,-0.0775,702.7828,-0.0683
232.9483,702.7298,0.0138,-0.0775,702.7828,-0.0689
232.9685,702.7304,0.0138,-0.0775,702.7828,-0.0775
232.9886,702.7309,0.0139,-0.0775,702.7828,-0.0805
233.0087,702.7314,0.0138,-0.0775,702.7828,-0.0789
233.0288,702.7320,0.0138,-0.0775,702.7828,-0.0820
233.0489,702.7325,0.0138,-0.0775,702.7828,-0.0843
233.0690,702.7330,0.0136,-0.0775,702.7828,-0.0866
233.0892,702.7335,0.0134,-0.0775,702.7828,-0.0874
233.1093,702.7340,0.0133,-0.0775,702.7828,-0.0822
233.1294,702.7345,0.0133,-0.0775,702.7679,-0.0794
233.1495,702.7349,0.0133,-0.0775,702.7679,-0.0845
233.1697,702.7354,0.0131,-0.0775,702.7679,-0.0840
233.1898,702.7358,0.0131,-0.0775,702.7679,-0.0801
233.2099,702.7362,0.0130,-0.0775,702.7679,-0.0840
233.2300,702.7366,0.0130,-0.0775,702.7679,-0.0793
233.2502,702.7370,0.0129,-0.0775,702.7679,-0.0796
233.2703,702.7374,0.0128,-0.0775,702.7679,-0.0813
233.2904,702.7378,0.0129,-0.0775,702.7679,-0.0763
233.3105,702.7382,0.0129,-0.0775,702.7679,-0.0762
233.3307,702.7386,0.0129,-0.0775,702.7679,-0.0811
233.3508,702.7390,0.0129,-0.0775,702.7679,-0.0769
233.3709,702.7394,0.0130,-0.0775,702.7035,-0.0743
233.3910,702.7394,0.0129,-0.0775,702.7035,-0.0821
233.4111,702.7395,0.0128,-0.0775,702.7035,-0.0804
233.4313,702.7395,0.0127,-0.0775,702.6882,-0.0783
233.4514,702.7395,0.0127,-0.0775,702.6882,-0.0809
233.4716,702.7395,0.0126,-0.0775,702.6882,-0.0831
233.4917,702.7395,0.0125,-0.0775,702.6882,-0.0775
233.5118,702.7395,0.0124,-0.0775,702.6882,-0.0791
233.5319,702.7394,0.0124,-0.0775,702.6728,-0.0770
233.5520,702.7393,0.0123,-0.0775,702.6728,-0.0820
233.5722,702.7392,0.0121,-0.0775,702.6575,-0.0868
233.5923,702.7390,0.0120,-0.0775,702.6575,-0.0763
233.6124,702.7388,0.0119,-0.0775,702.6575,-0.0772
233.6325,702.7386,0.0118,-0.0775,702.6575,-0.0752
233.6526,702.7384,0.0119,-0.0775,702.6575,-0.0709
233.6728,702.7382,0.0118,-0.0775,702.6426,-0.0802
233.6929,702.7380,0.0118,-0.0775,702.6426,-0.0711
233.7130,702.7377,0.0119,-0.0775,702.7219,-0.0679
233.7331,702.7379,0.0120,-0.0775,702.7219,-0.0745
233.7540,702.7380,0.0121,-0.0775,702.7219,-0.0700
233.7741,702.7382,0.0122,-0.0775,702.7219,-0.0723
233.7942,702.7384,0.0123,-0.0775,702.7219,-0.0765
233.8143,702.7385,0.0123,-0.0775,702.7066,-0.0725
233.8345,702.7386,0.0124,-0.0775,702.7066,-0.0703
233.8546,702.7387,0.0125,-0.0775,702.7066,-0.0725
233.8747,702.7388,0.0126,-0.0775,702.7219,-0.0717
233.8948,702.7390,0.0127,-0.0775,702.7219,-0.0699
233.9150,702.7391,0.0129,-0.0775,702.7372,-0.0722
233.9351,702.7394,0.0131,-0.0775,702.7372,-0.0651
233.9552,702.7396,0.0134,-0.0775,702.7372,-0.0661
233.9753,702.7399,0.0135,-0.0775,702.7372,-0.0708
233.9954,702.7401,0.0138,-0.0775,702.7372,-0.0633
234.0156,702.7404,0.0139,-0.0775,702.7526,-0.0697
234.0357,702.7407,0.0141,-0.0775,702.7526,-0.0731
234.0558,702.7411,0.0142,-0.0775,702.7526,-0.0683
234.0759,702.7414,0.0144,-0.0775,702.7526,-0.0692
234.0961,702.7418,0.0145,-0.0775,702.7526,-0.0711
234.1162,702.7421,0.0148,-0.0775,702.7372,-0.0668
234.1364,702.7424,0.0149,-0.0775,702.7372,-0.0726
234.1565,702.7426,0.0150,-0.0775,702.7372,-0.0746
234.1766,702.7429,0.0150,-0.0775,702.7372,-0.0736
234.1967,702.7432,0.0150,-0.0775,702.7372,-0.0777
234.2169,702.7434,0.0150,-0.0775,702.7372,-0.0817
234.2370,702.7437,0.0150,-0.0775,702.7372,-0.0717
234.2571,702.7440,0.0150,-0.0775,702.7372,-0.0736
234.2772,702.7442,0.0150,-0.0775,702.7372,-0.0777
234.2973,702.7445,0.0151,-0.0775,702.7372,-0.0777
234.3175,702.7448,0.0151,-0.0775,702.7372,-0.0792
234.3376,702.7451,0.0151,-0.0775,702.7372,-0.0761
234.3577,702.7453,0.0150,-0.0775,702.7372,-0.0831
234.3778,702.7456,0.0148,-0.0775,702.7526,-0.0900
234.3979,702.7460,0.0146,-0.0775,702.7526,-0.0895
234.4181,702.7463,0.0144,-0.0775,702.7679,-0.0861
234.4382,702.7467,0.0142,-0.0775,702.7679,-0.0852
234.4583,702.7471,0.0141,-0.0775,702.7679,-0.0803
234.4784,702.7475,0.0140,-0.0775,702.7828,-0.0889
234.4986,702.7480,0.0137,-0.0775,702.7828,-0.0908
234.5187,702.7484,0.0136,-0.0775,702.7828,-0.0785
234.5388,702.7488,0.0136,-0.0775,702.7828,-0.0813
234.5589,702.7493,0.0134,-0.0775,702.7828,-0.0910
234.5791,702.7498,0.0133,-0.0775,702.7985,-0.0856
234.5992,702.7503,0.0131,-0.0775,702.7985,-0.0868
234.6193,702.7507,0.0129,-0.0775,702.7679,-0.0891
234.6394,702.7511,0.0128,-0.0775,702.7679,-0.0774
234.6596,702.7514,0.0129,-0.0775,702.7679,-0.0735
234.6797,702.7518,0.0131,-0.0775,702.7828,-0.0664
234.6998,702.7522,0.0134,-0.0775,702.7828,-0.0646
234.7199,702.7526,0.0136,-0.0775,702.7985,-0.0722
234.7400,702.7531,0.0137,-0.0775,702.7985,-0.0751
234.7605,702.7536,0.0138,-0.0775,702.7985,-0.0747
234.7806,702.7542,0.0138,-0.0775,702.8135,-0.0785
234.8010,702.7548,0.0140,-0.0775,702.8135,-0.0692
234.8211,702.7553,0.0142,-0.0775,702.8135,-0.0680
234.8412,702.7559,0.0142,-0.0775,702.8135,-0.0801
234.8613,702.7565,0.0143,-0.0775,702.8135,-0.0781
234.8814,702.7571,0.0142,-0.0775,702.8288,-0.0836
234.9016,702.7577,0.0140,-0.0775,702.8288,-0.0924
234.9217,702.7584,0.0139,-0.0775,702.8288,-0.0870
234.9418,702.7590,0.0138,-0.0775,702.8288,-0.0818
234.9619,702.7596,0.0137,-0.0775,702.8288,-0.0838
234.9820,702.7602,0.0136,-0.0775,702.8288,-0.0813
235.0021,702.7610,0.0135,-0.0775,702.8288,-0.0896
235.0222,702.7616,0.0134,-0.0775,702.8288,-0.0802
235.0423,702.7622,0.0135,-0.0775,702.8288,-0.0774
235.0624,702.7628,0.0135,-0.0775,702.8288,-0.0800
235.0826,702.7634,0.0136,-0.0775,702.8288,-0.0752
235.1027,702.7640,0.0137,-0.0775,702.8288,-0.0764
235.1228,702.7646,0.0137,-0.0775,702.8288,-0.0766
235.1429,702.7652,0.0139,-0.0775,702.8288,-0.0704
235.1630,702.7658,0.0140,-0.0775,702.8135,-0.0706
235.1831,702.7663,0.0142,-0.0775,702.8135,-0.0704
235.2032,702.7668,0.0144,-0.0775,702.8135,-0.0665
235.2234,702.7673,0.0146,-0.0775,702.8135,-0.0714
235.2435,702.7679,0.0147,-0.0775,702.8135,-0.0753
235.2636,702.7684,0.0149,-0.0775,702.8135,-0.0708
235.2837,702.7689,0.0150,-0.0775,702.8135,-0.0707
235.3038,702.7694,0.0151,-0.0775,702.8135,-0.0786
235.3239,702.7699,0.0151,-0.0775,702.8135,-0.0729
235.3440,702.7705,0.0153,-0.0775,702.8135,-0.0681
235.3642,702.7710,0.0156,-0.0775,702.8135,-0.0670
235.3843,702.7715,0.0158,-0.0775,702.8135,-0.0646
235.4044,702.7720,0.0161,-0.0775,702.8135,-0.0673
235.4245,702.7726,0.0163,-0.0775,702.8135,-0.0709
235.4446,702.7731,0.0165,-0.0776,702.8135,-0.0700
235.4647,702.7736,0.0166,-0.0776,702.7985,-0.0736
235.4849,702.7741,0.0167,-0.0776,702.7985,-0.0762
235.5050,702.7745,0.0168,-0.0776,702.7985,-0.0704
235.5251,702.7750,0.0168,-0.0776,702.7985,-0.0778
235.5452,702.7754,0.0169,-0.0776,702.7985,-0.0718
235.5653,702.7759,0.0171,-0.0776,702.7828,-0.0677
235.5854,702.7762,0.0173,-0.0776,702.7828,-0.0723
235.6056,702.7766,0.0175,-0.0776,702.7828,-0.0647
235.6257,702.7769,0.0179,-0.0776,702.7372,-0.0568
235.6458,702.7770,0.0182,-0.0776,702.7372,-0.0623
235.6660,702.7772,0.0184,-0.0776,702.7219,-0.0656
235.6861,702.7773,0.0186,-0.0776,702.7219,-0.0632
235.7062,702.7774,0.0187,-0.0775,702.7219,-0.0696
235.7263,702.7775,0.0189,-0.0775,702.7219,-0.0663
235.7464,702.7776,0.0191,-0.0775,702.7219,-0.0627
235.7666,702.7777,0.0193,-0.0775,702.7219,-0.0686
235.7867,702.7778,0.0194,-0.0775,702.7219,-0.0759
235.8068,702.7779,0.0194,-0.0775,702.7219,-0.0696
235.8269,702.7780,0.0195,-0.0775,702.7219,-0.0759
235.8470,702.7781,0.0195,-0.0775,702.7219,-0.0715
235.8671,702.7782,0.0195,-0.0775,702.7372,-0.0802
235.8872,702.7784,0.0194,-0.0775,702.7372,-0.0807
235.9073,702.7786,0.0195,-0.0775,702.7372,-0.0733
235.9275,702.7788,0.0195,-0.0775,702.7372,-0.0758
235.9476,702.7789,0.0196,-0.0775,702.7372,-0.0737
235.9677,702.7791,0.0197,-0.0775,702.7372,-0.0696
235.9879,702.7793,0.0197,-0.0775,702.7372,-0.0760
236.0080,702.7795,0.0197,-0.0775,702.7372,-0.0759
236.0281,702.7796,0.0197,-0.0775,702.7219,-0.0764
236.0482,702.7797,0.0196,-0.0775,702.7219,-0.0807
236.0683,702.7798,0.0196,-0.0775,702.7372,-0.0766
236.0884,702.7800,0.0196,-0.0775,702.7372,-0.0728
236.1085,702.7801,0.0196,-0.0775,702.7372,-0.0772
236.1287,702.7804,0.0197,-0.0775,702.7679,-0.0769
236.1488,702.7808,0.0197,-0.0775,702.7679,-0.0745
236.1689,702.7811,0.0196,-0.0775,702.7679,-0.0812
236.1890,702.7814,0.0196,-0.0775,702.7679,-0.0805
236.2091,702.7817,0.0196,-0.0775,702.7679,-0.0782
236.2292,702.7820,0.0195,-0.0775,702.7679,-0.0857
236.2493,702.7823,0.0194,-0.0775,702.7679,-0.0760
236.2695,702.7826,0.0194,-0.0775,702.7372,-0.0759
236.2896,702.7828,0.0193,-0.0775,702.7372,-0.0824
236.3097,702.7829,0.0193,-0.0775,702.7372,-0.0792
236.3298,702.7830,0.0192,-0.0775,702.7219,-0.0798
236.3500,702.7831,0.0191,-0.0775,702.7219,-0.0830
236.3701,702.7832,0.0190,-0.0775,702.7219,-0.0784
236.3902,702.7832,0.0190,-0.0775,702.7219,-0.0802
236.4104,702.7833,0.0188,-0.0775,702.7219,-0.0870
236.4305,702.7834,0.0186,-0.0775,702.7219,-0.0846
236.4506,702.7834,0.0184,-0.0775,702.7219,-0.0860
236.4708,702.7835,0.0182,-0.0775,702.7219,-0.0813
236.4909,702.7835,0.0182,-0.0775,702.7219,-0.0700
236.5110,702.7836,0.0183,-0.0775,702.7219,-0.0696
236.5311,702.7836,0.0184,-0.0775,702.7066,-0.0722
236.5512,702.7835,0.0185,-0.0775,702.7066,-0.0713
236.5713,702.7835,0.0184,-0.0775,702.7219,-0.0813
236.5914,702.7836,0.0183,-0.0775,702.7219,-0.0873
236.6116,702.7836,0.0180,-0.0775,702.7219,-0.0830
236.6317,702.7837,0.0179,-0.0775,702.7219,-0.0835
236.6518,702.7837,0.0178,-0.0775,702.7219,-0.0797
236.6719,702.7838,0.0177,-0.0775,702.7219,-0.0825
236.6920,702.7838,0.0174,-0.0775,702.7219,-0.0912
236.7121,702.7838,0.0172,-0.0774,702.7066,-0.0865
236.7322,702.7838,0.0170,-0.0774,702.7066,-0.0851
236.7523,702.7837,0.0168,-0.0774,702.7066,-0.0844
236.7725,702.7837,0.0167,-0.0774,702.7066,-0.0805
236.7926,702.7836,0.0165,-0.0774,702.7066,-0.0777
236.8127,702.7836,0.0166,-0.0774,702.7526,-0.0728
236.8328,702.7837,0.0167,-0.0774,702.7526,-0.0652
236.8529,702.7839,0.0169,-0.0774,702.7526,-0.0687
236.8730,702.7841,0.0171,-0.0774,702.7526,-0.0677
236.8932,702.7843,0.0173,-0.0774,702.7526,-0.0655
236.9133,702.7844,0.0174,-0.0774,702.7526,-0.0725
236.9334,702.7846,0.0176,-0.0774,702.7526,-0.0704
236.9535,702.7848,0.0178,-0.0774,702.7526,-0.0656
236.9736,702.7850,0.0179,-0.0774,702.7526,-0.0716
236.9938,702.7852,0.0180,-0.0774,702.7526,-0.0725
237.0139,702.7854,0.0181,-0.0774,702.7526,-0.0744
237.0340,702.7856,0.0181,-0.0774,702.7526,-0.0737
237.0541,702.7858,0.0181,-0.0774,702.7526,-0.0721
237.0743,702.7860,0.0182,-0.0774,702.7526,-0.0711
237.0944,702.7862,0.0183,-0.0774,702.7526,-0.0757
237.1145,702.7863,0.0183,-0.0774,702.7679,-0.0742
237.1346,702.7866,0.0185,-0.0774,702.7679,-0.0679
237.1547,702.7869,0.0185,-0.0774,702.7679,-0.0766
237.1749,702.7872,0.0186,-0.0774,702.7828,-0.0727
237.1950,702.7875,0.0187,-0.0774,702.7828,-0.0709
237.2152,702.7879,0.0188,-0.0774,702.7828,-0.0729
237.2353,702.7882,0.0189,-0.0774,702.7828,-0.0752
237.2554,702.7886,0.0189,-0.0774,702.7828,-0.0770
237.2756,702.7889,0.0189,-0.0774,702.7828,-0.0804
237.2957,702.7893,0.0188,-0.0774,702.7828,-0.0786
237.3158,702.7896,0.0189,-0.0774,702.7985,-0.0764
237.3359,702.7900,0.0189,-0.0774,702.7985,-0.0781
237.3560,702.7904,0.0189,-0.0774,702.7985,-0.0793
237.3762,702.7908,0.0189,-0.0774,702.7828,-0.0763
237.3963,702.7912,0.0190,-0.0774,702.7828,-0.0676
237.4164,702.7916,0.0192,-0.0774,702.7828,-0.0677
237.4365,702.7919,0.0193,-0.0774,702.7828,-0.0717
237.4567,702.7922,0.0194,-0.0774,702.7828,-0.0752
237.4768,702.7926,0.0194,-0.0774,702.7828,-0.0765
237.4969,702.7929,0.0195,-0.0774,702.7828,-0.0728
237.5170,702.7933,0.0196,-0.0774,702.8472,-0.0738
237.5371,702.7940,0.0198,-0.0774,702.8472,-0.0707
237.5572,702.7946,0.0198,-0.0774,702.8472,-0.0778
237.5773,702.7952,0.0200,-0.0774,702.8323,-0.0703
237.5975,702.7958,0.0200,-0.0774,702.8323,-0.0770
237.6176,702.7964,0.0201,-0.0774,702.8323,-0.0781
237.6377,702.7970,0.0202,-0.0774,702.8323,-0.0738
237.6578,702.7976,0.0203,-0.0774,702.8323,-0.0694
237.6779,702.7981,0.0205,-0.0774,702.8323,-0.0678
237.6981,702.7987,0.0206,-0.0774,702.8323,-0.0750
237.7182,702.7993,0.0207,-0.0774,702.8472,-0.0740
237.7383,702.8000,0.0207,-0.0774,702.8472,-0.0776
237.7585,702.8006,0.0207,-0.0774,702.8472,-0.0801
237.7786,702.8012,0.0206,-0.0774,702.8472,-0.0835
237.7987,702.8019,0.0205,-0.0774,702.8472,-0.0876
237.8188,702.8025,0.0203,-0.0774,702.8472,-0.0923
237.8390,702.8031,0.0201,-0.0774,702.8472,-0.0852
237.8591,702.8038,0.0200,-0.0774,702.8472,-0.0810
237.8792,702.8044,0.0200,-0.0774,702.8472,-0.0768
237.8994,702.8050,0.0201,-0.0774,702.8472,-0.0747
237.9195,702.8056,0.0200,-0.0774,702.8472,-0.0819
237.9397,702.8062,0.0200,-0.0774,702.8472,-0.0826
237.9598,702.8068,0.0199,-0.0774,702.8472,-0.0780
237.9799,702.8074,0.0199,-0.0774,702.8472,-0.0813
238.0001,702.8080,0.0200,-0.0775,702.8472,-0.0761
238.0202,702.8086,0.0200,-0.0775,702.8626,-0.0769
238.0403,702.8093,0.0200,-0.0775,702.8626,-0.0800
238.0604,702.8099,0.0200,-0.0775,702.8626,-0.0812
238.0805,702.8105,0.0200,-0.0775,702.8472,-0.0762
238.1007,702.8111,0.0200,-0.0775,702.8472,-0.0827
238.1208,702.8117,0.0199,-0.0775,702.8323,-0.0816
238.1409,702.8122,0.0198,-0.0775,702.8323,-0.0793
238.1610,702.8128,0.0198,-0.0775,702.8323,-0.0834
238.1812,702.8133,0.0197,-0.0775,702.8323,-0.0798
238.2013,702.8137,0.0196,-0.0775,702.8323,-0.0844
238.2214,702.8142,0.0195,-0.0775,702.8323,-0.0871
238.2415,702.8147,0.0194,-0.0775,702.8323,-0.0787
238.2617,702.8152,0.0193,-0.0775,702.8323,-0.0827
238.2818,702.8156,0.0193,-0.0775,702.8323,-0.0828
238.3019,702.8161,0.0192,-0.0775,702.8323,-0.0794
238.3220,702.8165,0.0192,-0.0775,702.8166,-0.0793
238.3422,702.8169,0.0193,-0.0775,702.8166,-0.0714
238.3623,702.8173,0.0194,-0.0775,702.8166,-0.0684
238.3824,702.8177,0.0195,-0.0775,702.8166,-0.0736
238.4025,702.8180,0.0195,-0.0775,702.8166,-0.0763
238.4226,702.8184,0.0195,-0.0775,702.8166,-0.0742
238.4428,702.8188,0.0196,-0.0775,702.8166,-0.0726
238.4629,702.8192,0.0197,-0.0775,702.8016,-0.0753
238.4830,702.8195,0.0198,-0.0775,702.8016,-0.0683
238.5031,702.8198,0.0199,-0.0775,702.8016,-0.0706
238.5232,702.8202,0.0200,-0.0775,702.8608,-0.0740
238.5434,702.8208,0.0201,-0.0775,702.8608,-0.0698
238.5635,702.8214,0.0201,-0.0775,702.8455,-0.0807
238.5836,702.8219,0.0202,-0.0775,702.8455,-0.0721
238.6037,702.8225,0.0202,-0.0775,702.8455,-0.0788
238.6238,702.8229,0.0202,-0.0775,702.8302,-0.0800
238.6440,702.8234,0.0201,-0.0775,702.8302,-0.0848
238.6641,702.8238,0.0199,-0.0775,702.8149,-0.0865
238.6842,702.8241,0.0197,-0.0775,702.8149,-0.0849
238.7043,702.8245,0.0196,-0.0775,702.8149,-0.0791
238.7244,702.8248,0.0196,-0.0775,702.7999,-0.0779
238.7446,702.8250,0.0195,-0.0775,702.7999,-0.0848
238.7647,702.8253,0.0195,-0.0775,702.7999,-0.0764
238.7848,702.8256,0.0195,-0.0775,702.7999,-0.0749
238.8049,702.8258,0.0195,-0.0775,702.7999,-0.0774
238.8250,702.8260,0.0195,-0.0775,702.7842,-0.0718
238.8451,702.8262,0.0194,-0.0775,702.7842,-0.0816
238.8652,702.8264,0.0193,-0.0775,702.7693,-0.0858
238.8853,702.8265,0.0191,-0.0775,702.7693,-0.0781
238.9055,702.8266,0.0191,-0.0775,702.7693,-0.0813
238.9256,702.8266,0.0189,-0.0775,702.7693,-0.0830
238.9457,702.8267,0.0188,-0.0775,702.7693,-0.0854
238.9658,702.8268,0.0186,-0.0775,702.7693,-0.0828
238.9860,702.8269,0.0185,-0.0774,702.7693,-0.0800
239.0061,702.8270,0.0183,-0.0774,702.7693,-0.0842
239.0262,702.8271,0.0181,-0.0774,702.7842,-0.0872
239.0463,702.8272,0.0179,-0.0774,702.7842,-0.0825
239.0664,702.8274,0.0177,-0.0774,702.7842,-0.0887
239.0865,702.8275,0.0175,-0.0774,702.7842,-0.0889
239.1066,702.8276,0.0172,-0.0774,702.7842,-0.0878
239.1268,702.8278,0.0170,-0.0774,702.7999,-0.0886
239.1469,702.8280,0.0167,-0.0774,702.7999,-0.0881
239.1670,702.8282,0.0167,-0.0774,702.8302,-0.0757
239.1871,702.8286,0.0165,-0.0774,702.8302,-0.0884
239.2072,702.8289,0.0164,-0.0774,702.8302,-0.0809
239.2273,702.8292,0.0163,-0.0774,702.8302,-0.0780
239.2475,702.8296,0.0163,-0.0774,702.8302,-0.0832
239.2676,702.8299,0.0162,-0.0774,702.8455,-0.0934
239.2877,702.8303,0.0161,-0.0774,702.8455,-0.0680
239.3163,702.8307,0.0162,-0.0774,702.8455,-0.0854
239.3364,702.8311,0.0162,-0.0774,702.8455,-0.0734
239.3565,702.8315,0.0161,-0.0774,702.8455,-0.0900
239.3767,702.8319,0.0161,-0.0774,702.8761,-0.0708
239.3968,702.8324,0.0162,-0.0774,702.8761,-0.0788
239.4169,702.8330,0.0162,-0.0774,702.8761,-0.0758
239.4370,702.8335,0.0164,-0.0774,702.8761,-0.0756
239.4571,702.8341,0.0164,-0.0774,702.8761,-0.0741
239.4772,702.8346,0.0165,-0.0774,702.8914,-0.0742
239.4974,702.8352,0.0166,-0.0774,702.8914,-0.0734
239.5175,702.8358,0.0167,-0.0775,702.8914,-0.0756
239.5376,702.8365,0.0167,-0.0775,702.9064,-0.0760
239.5578,702.8372,0.0169,-0.0775,702.9064,-0.0719
239.5779,702.8379,0.0170,-0.0775,702.9064,-0.0682
239.5980,702.8385,0.0170,-0.0775,702.9064,-0.0794
239.6181,702.8392,0.0171,-0.0775,702.9064,-0.0704
239.6383,702.8399,0.0171,-0.0775,702.9064,-0.0732
239.6584,702.8406,0.0172,-0.0775,702.9064,-0.0762
239.6785,702.8413,0.0173,-0.0775,702.9221,-0.0769
239.6987,702.8420,0.0173,-0.0775,702.9221,-0.0862
239.7188,702.8427,0.0173,-0.0775,702.9221,-0.0807
239.7389,702.8434,0.0172,-0.0775,702.9064,-0.0791
239.7598,702.8441,0.0172,-0.0775,702.9064,-0.0790
239.7801,702.8447,0.0173,-0.0775,702.9064,-0.0737
239.8002,702.8454,0.0174,-0.0775,702.9064,-0.0696
239.8203,702.8460,0.0177,-0.0775,702.9064,-0.0720
239.8404,702.8469,0.0179,-0.0775,702.9064,-0.0694
239.8606,702.8473,0.0180,-0.0775,702.9064,-0.0694
239.8807,702.8482,0.0182,-0.0775,702.9064,-0.0727
239.9008,702.8488,0.0183,-0.0775,702.9064,-0.0713
239.9209,702.8495,0.0184,-0.0775,702.9064,-0.0795
239.9410,702.8501,0.0184,-0.0775,702.9064,-0.0744
239.9612,702.8508,0.0185,-0.0775,702.9064,-0.0754
239.9813,702.8514,0.0186,-0.0775,702.9064,-0.0775
240.0014,702.8521,0.0187,-0.0775,702.9064,-0.0758
240.0216,702.8527,0.0188,-0.0775,702.9221,-0.0698
240.0417,702.8534,0.0189,-0.0775,702.9221,-0.0772
240.0618,702.8541,0.0189,-0.0775,702.9221,-0.0787
240.0819,702.8549,0.0189,-0.0775,702.9370,-0.0809
240.1020,702.8557,0.0189,-0.0775,702.9370,-0.0817
240.1223,702.8565,0.0189,-0.0775,702.9370,-0.0813
240.1424,702.8572,0.0188,-0.0775,702.9370,-0.0811
240.1625,702.8580,0.0189,-0.0775,702.9370,-0.0792
240.1826,702.8588,0.0189,-0.0775,702.9370,-0.0719
240.2028,702.8595,0.0191,-0.0775,702.9370,-0.0736
240.2229,702.8603,0.0191,-0.0775,702.9524,-0.0805
240.2431,702.8612,0.0192,-0.0775,702.9524,-0.0722
240.2632,702.8620,0.0193,-0.0776,702.9524,-0.0778
240.2833,702.8628,0.0193,-0.0776,702.9524,-0.0806
240.3034,702.8637,0.0194,-0.0776,702.9524,-0.0747
240.3235,702.8645,0.0194,-0.0776,702.9830,-0.0771
240.3436,702.8655,0.0195,-0.0776,702.9830,-0.0827
240.3638,702.8664,0.0194,-0.0776,702.9830,-0.0792
240.3839,702.8674,0.0195,-0.0776,702.9980,-0.0786
240.4040,702.8685,0.0196,-0.0776,702.9980,-0.0780
240.4241,702.8695,0.0197,-0.0776,702.9980,-0.0770
240.4442,702.8706,0.0197,-0.0776,702.9980,-0.0830
240.4644,702.8716,0.0196,-0.0776,702.9980,-0.0881
240.4845,702.8725,0.0196,-0.0776,702.9388,-0.0780
